"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"HURC","Hurco Companies, Inc.","36.1","$244.3M","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/hurc",
"HURN","Huron Consulting Group Inc.","51.83","$1.19B","2004","Consumer Services","Professional Services","https://www.nasdaq.com/symbol/hurn",
"HCM","Hutchison China MediTech Limited","28.7","$3.83B","2016","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/hcm",
"HBP","Huttig Building Products, Inc.","2.49","$66.11M","n/a","Consumer Services","RETAIL: Building Materials","https://www.nasdaq.com/symbol/hbp",
"HUYA","HUYA Inc.","25.04","$5.11B","2018","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/huya",
"HVBC","HV Bancorp, Inc.","15.4555","$34.92M","2017","Finance","Major Banks","https://www.nasdaq.com/symbol/hvbc",
"H","Hyatt Hotels Corporation","75.48","$7.95B","2009","Consumer Services","Hotels/Resorts","https://www.nasdaq.com/symbol/h",
"HYGS","Hydrogenics Corporation","12.13","$230.43M","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/hygs",
"HYRE","HyreCar Inc.","4.6","$56.6M","2018","Consumer Services","Rental/Leasing Companies","https://www.nasdaq.com/symbol/hyre",
"HY","Hyster-Yale Materials Handling, Inc.","53.45","$890.28M","n/a","Capital Goods","Construction/Ag Equipment/Trucks","https://www.nasdaq.com/symbol/hy",
